,fname,tnum,task_phase,trial_type,forced,picked_best,rt,ch_side,left_type,left_prob,right_type,right_prob,chosen_prob,chosen_type,best_type,best_prob,best_side
192,K20240226,192.0,5.0,1.0,-1.0,1.0,153.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
193,K20240226,193.0,5.0,1.0,-1.0,1.0,157.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
194,K20240226,194.0,5.0,1.0,-1.0,1.0,164.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
195,K20240226,195.0,5.0,1.0,0.0,1.0,155.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
196,K20240226,196.0,5.0,1.0,0.0,1.0,203.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
197,K20240226,197.0,5.0,1.0,1.0,1.0,163.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
198,K20240226,198.0,5.0,1.0,-1.0,1.0,191.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
199,K20240226,199.0,5.0,1.0,0.0,1.0,141.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
200,K20240226,200.0,5.0,1.0,0.0,1.0,188.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
201,K20240226,201.0,5.0,1.0,1.0,1.0,111.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
202,K20240226,202.0,5.0,1.0,0.0,1.0,185.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
203,K20240226,203.0,5.0,1.0,1.0,1.0,158.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
204,K20240226,204.0,5.0,1.0,0.0,1.0,164.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
205,K20240226,205.0,5.0,1.0,1.0,1.0,158.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
206,K20240226,206.0,5.0,1.0,1.0,1.0,113.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
207,K20240226,207.0,5.0,1.0,-1.0,1.0,140.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
208,K20240226,208.0,5.0,1.0,0.0,1.0,162.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
209,K20240226,209.0,5.0,1.0,0.0,1.0,168.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
210,K20240226,210.0,5.0,1.0,0.0,1.0,170.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
211,K20240226,211.0,5.0,1.0,1.0,1.0,159.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
212,K20240226,212.0,5.0,1.0,-1.0,1.0,173.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
213,K20240226,213.0,5.0,1.0,0.0,1.0,136.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
214,K20240226,214.0,5.0,1.0,0.0,1.0,192.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
215,K20240226,215.0,5.0,1.0,0.0,1.0,146.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
216,K20240226,216.0,5.0,1.0,-1.0,1.0,162.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
217,K20240226,217.0,5.0,1.0,-1.0,1.0,158.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
218,K20240226,218.0,5.0,1.0,0.0,1.0,192.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
219,K20240226,219.0,5.0,1.0,0.0,1.0,174.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
220,K20240226,220.0,5.0,1.0,0.0,0.0,178.0,1.0,1.0,80.0,1.0,50.0,50.0,1.0,1.0,80.0,-1.0
221,K20240226,221.0,5.0,1.0,0.0,1.0,166.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
222,K20240226,222.0,5.0,1.0,0.0,1.0,162.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
223,K20240226,223.0,5.0,1.0,-1.0,1.0,153.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
224,K20240226,224.0,5.0,1.0,-1.0,1.0,176.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
225,K20240226,225.0,5.0,1.0,0.0,1.0,158.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
226,K20240226,226.0,5.0,1.0,1.0,1.0,147.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
227,K20240226,227.0,5.0,1.0,1.0,1.0,145.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
228,K20240226,228.0,5.0,1.0,1.0,1.0,154.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
229,K20240226,229.0,5.0,1.0,-1.0,1.0,149.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
230,K20240226,230.0,5.0,1.0,0.0,1.0,170.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
231,K20240226,231.0,5.0,1.0,1.0,1.0,156.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
232,K20240226,232.0,5.0,1.0,-1.0,1.0,147.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
233,K20240226,233.0,5.0,1.0,0.0,1.0,186.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
234,K20240226,234.0,5.0,1.0,0.0,1.0,154.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
235,K20240226,235.0,5.0,1.0,0.0,1.0,277.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
236,K20240226,236.0,5.0,1.0,1.0,1.0,140.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
237,K20240226,237.0,5.0,1.0,-1.0,1.0,163.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
238,K20240226,238.0,5.0,1.0,0.0,1.0,186.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
239,K20240226,239.0,5.0,1.0,1.0,1.0,139.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
240,K20240226,240.0,5.0,1.0,0.0,1.0,178.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
241,K20240226,241.0,6.0,1.0,0.0,1.0,164.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
242,K20240226,242.0,6.0,1.0,0.0,1.0,186.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
243,K20240226,243.0,6.0,5.0,0.0,0.0,150.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
244,K20240226,244.0,6.0,5.0,0.0,0.0,420.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
245,K20240226,245.0,6.0,5.0,0.0,0.0,144.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
246,K20240226,246.0,6.0,2.0,-1.0,1.0,186.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
247,K20240226,247.0,6.0,4.0,0.0,1.0,162.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
248,K20240226,248.0,6.0,2.0,0.0,1.0,578.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
249,K20240226,249.0,6.0,5.0,0.0,0.0,301.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
250,K20240226,250.0,6.0,5.0,0.0,0.0,335.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
251,K20240226,251.0,6.0,5.0,0.0,0.0,175.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
252,K20240226,252.0,6.0,1.0,-1.0,1.0,156.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
253,K20240226,253.0,6.0,2.0,0.0,1.0,181.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
254,K20240226,254.0,6.0,1.0,1.0,1.0,159.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
255,K20240226,255.0,6.0,2.0,0.0,1.0,141.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
256,K20240226,256.0,6.0,2.0,-1.0,1.0,157.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
257,K20240226,257.0,6.0,3.0,0.0,1.0,268.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
258,K20240226,258.0,6.0,1.0,0.0,1.0,338.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
259,K20240226,259.0,6.0,1.0,1.0,1.0,129.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
260,K20240226,260.0,6.0,5.0,0.0,0.0,183.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
261,K20240226,261.0,6.0,4.0,0.0,1.0,179.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
262,K20240226,262.0,6.0,3.0,0.0,1.0,147.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
263,K20240226,263.0,6.0,4.0,0.0,1.0,153.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
264,K20240226,264.0,6.0,2.0,-1.0,1.0,141.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
265,K20240226,265.0,6.0,3.0,0.0,1.0,174.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
266,K20240226,266.0,6.0,2.0,1.0,1.0,147.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
267,K20240226,267.0,6.0,1.0,-1.0,1.0,191.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
268,K20240226,268.0,6.0,5.0,0.0,0.0,372.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
269,K20240226,269.0,6.0,5.0,0.0,0.0,400.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
270,K20240226,270.0,6.0,1.0,0.0,1.0,186.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
271,K20240226,271.0,6.0,5.0,0.0,0.0,137.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
272,K20240226,272.0,6.0,2.0,0.0,1.0,150.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
273,K20240226,273.0,6.0,1.0,0.0,1.0,138.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
274,K20240226,274.0,6.0,1.0,-1.0,1.0,193.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
275,K20240226,275.0,6.0,5.0,0.0,0.0,170.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
276,K20240226,276.0,6.0,4.0,0.0,1.0,214.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
277,K20240226,277.0,6.0,2.0,0.0,1.0,277.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
278,K20240226,278.0,6.0,2.0,0.0,1.0,190.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
279,K20240226,279.0,6.0,1.0,0.0,1.0,153.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
280,K20240226,280.0,6.0,5.0,0.0,0.0,357.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
281,K20240226,281.0,6.0,4.0,0.0,1.0,174.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
282,K20240226,282.0,6.0,3.0,0.0,1.0,172.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
283,K20240226,283.0,6.0,2.0,1.0,1.0,157.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
284,K20240226,284.0,6.0,3.0,0.0,1.0,220.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
285,K20240226,285.0,6.0,4.0,0.0,1.0,384.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
286,K20240226,286.0,6.0,5.0,0.0,0.0,150.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
287,K20240226,287.0,6.0,3.0,0.0,1.0,140.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
288,K20240226,288.0,6.0,1.0,1.0,1.0,155.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
289,K20240226,289.0,6.0,5.0,0.0,0.0,171.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
290,K20240226,290.0,6.0,5.0,0.0,0.0,669.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
291,K20240226,291.0,6.0,5.0,0.0,0.0,171.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
292,K20240226,292.0,6.0,5.0,0.0,0.0,174.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
293,K20240226,293.0,6.0,2.0,1.0,1.0,141.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
294,K20240226,294.0,6.0,5.0,0.0,0.0,187.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
295,K20240226,295.0,6.0,1.0,0.0,1.0,175.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
296,K20240226,296.0,6.0,3.0,0.0,1.0,176.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
297,K20240226,297.0,6.0,5.0,0.0,0.0,260.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
298,K20240226,298.0,6.0,2.0,0.0,1.0,160.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
299,K20240226,299.0,6.0,5.0,0.0,0.0,186.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
300,K20240226,300.0,6.0,5.0,0.0,0.0,393.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
301,K20240226,301.0,6.0,3.0,0.0,1.0,147.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
302,K20240226,302.0,6.0,2.0,0.0,1.0,155.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
303,K20240226,303.0,6.0,5.0,0.0,0.0,604.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
304,K20240226,304.0,6.0,1.0,1.0,1.0,143.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
305,K20240226,305.0,6.0,5.0,0.0,0.0,313.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
306,K20240226,306.0,6.0,4.0,0.0,1.0,155.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
307,K20240226,307.0,6.0,5.0,0.0,0.0,162.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
308,K20240226,308.0,6.0,4.0,0.0,1.0,171.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
309,K20240226,309.0,6.0,3.0,0.0,1.0,243.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
310,K20240226,310.0,6.0,5.0,0.0,0.0,202.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
311,K20240226,311.0,6.0,5.0,0.0,0.0,142.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
312,K20240226,312.0,6.0,1.0,0.0,1.0,153.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
313,K20240226,313.0,6.0,1.0,-1.0,1.0,160.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
314,K20240226,314.0,6.0,5.0,0.0,0.0,137.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
315,K20240226,315.0,6.0,1.0,0.0,1.0,322.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
316,K20240226,316.0,6.0,5.0,0.0,0.0,185.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
317,K20240226,317.0,6.0,1.0,1.0,1.0,146.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
318,K20240226,318.0,6.0,2.0,1.0,1.0,143.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
319,K20240226,319.0,6.0,2.0,-1.0,1.0,139.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
320,K20240226,320.0,6.0,5.0,0.0,0.0,186.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
321,K20240226,321.0,6.0,2.0,0.0,1.0,170.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
322,K20240226,322.0,6.0,4.0,0.0,1.0,186.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
323,K20240226,323.0,6.0,5.0,0.0,0.0,171.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
324,K20240226,324.0,6.0,2.0,-1.0,1.0,158.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
325,K20240226,325.0,6.0,5.0,0.0,0.0,197.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
326,K20240226,326.0,6.0,1.0,-1.0,1.0,180.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
327,K20240226,327.0,6.0,4.0,0.0,1.0,157.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
328,K20240226,328.0,6.0,1.0,1.0,1.0,141.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
329,K20240226,329.0,6.0,1.0,0.0,1.0,172.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
330,K20240226,330.0,6.0,5.0,0.0,0.0,412.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
331,K20240226,331.0,6.0,5.0,0.0,0.0,170.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
332,K20240226,332.0,6.0,2.0,1.0,1.0,159.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
333,K20240226,333.0,6.0,3.0,0.0,1.0,197.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
334,K20240226,334.0,6.0,3.0,0.0,1.0,158.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
335,K20240226,335.0,6.0,2.0,0.0,1.0,181.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
336,K20240226,336.0,6.0,5.0,0.0,0.0,461.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
337,K20240226,337.0,6.0,1.0,0.0,1.0,172.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
338,K20240226,338.0,6.0,5.0,0.0,0.0,160.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
339,K20240226,339.0,6.0,1.0,0.0,1.0,144.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
340,K20240226,340.0,6.0,2.0,-1.0,1.0,157.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
341,K20240226,341.0,6.0,3.0,0.0,1.0,338.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
342,K20240226,342.0,6.0,2.0,0.0,1.0,186.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
343,K20240226,343.0,6.0,1.0,-1.0,1.0,189.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
344,K20240226,344.0,6.0,2.0,1.0,1.0,147.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
345,K20240226,345.0,6.0,4.0,0.0,1.0,173.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
346,K20240226,346.0,6.0,4.0,0.0,1.0,153.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
347,K20240226,347.0,6.0,5.0,0.0,0.0,292.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
348,K20240226,348.0,6.0,2.0,0.0,1.0,151.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
349,K20240226,349.0,6.0,2.0,-1.0,1.0,161.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
350,K20240226,350.0,6.0,2.0,1.0,1.0,157.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
351,K20240226,351.0,6.0,3.0,0.0,1.0,189.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
352,K20240226,352.0,6.0,5.0,0.0,0.0,193.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
353,K20240226,353.0,6.0,2.0,0.0,1.0,155.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
354,K20240226,354.0,6.0,1.0,0.0,1.0,175.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
355,K20240226,355.0,6.0,4.0,0.0,1.0,155.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
356,K20240226,356.0,6.0,5.0,0.0,0.0,565.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
357,K20240226,357.0,6.0,1.0,0.0,1.0,158.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
358,K20240226,358.0,6.0,3.0,0.0,1.0,171.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
359,K20240226,359.0,6.0,5.0,0.0,0.0,188.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
360,K20240226,360.0,6.0,3.0,0.0,1.0,153.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
361,K20240226,361.0,6.0,4.0,0.0,1.0,152.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
362,K20240226,362.0,6.0,1.0,0.0,1.0,167.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
363,K20240226,363.0,6.0,2.0,1.0,1.0,139.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
364,K20240226,364.0,6.0,5.0,0.0,0.0,154.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
365,K20240226,365.0,6.0,2.0,0.0,1.0,171.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
366,K20240226,366.0,6.0,3.0,0.0,1.0,180.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
367,K20240226,367.0,6.0,5.0,0.0,0.0,393.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
368,K20240226,368.0,6.0,2.0,0.0,1.0,167.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
369,K20240226,369.0,6.0,4.0,0.0,1.0,167.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
370,K20240226,370.0,6.0,3.0,0.0,1.0,146.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
371,K20240226,371.0,6.0,4.0,0.0,1.0,152.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
372,K20240226,372.0,6.0,5.0,0.0,0.0,379.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
373,K20240226,373.0,6.0,5.0,0.0,0.0,187.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
374,K20240226,374.0,6.0,5.0,0.0,0.0,194.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
375,K20240226,375.0,6.0,4.0,0.0,1.0,225.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
376,K20240226,376.0,6.0,1.0,-1.0,1.0,157.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
377,K20240226,377.0,6.0,1.0,0.0,1.0,189.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
378,K20240226,378.0,6.0,1.0,1.0,1.0,139.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
379,K20240226,379.0,6.0,5.0,0.0,0.0,178.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
380,K20240226,380.0,6.0,5.0,0.0,0.0,193.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
381,K20240226,381.0,6.0,1.0,-1.0,1.0,157.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
382,K20240226,382.0,6.0,3.0,0.0,1.0,188.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
383,K20240226,383.0,6.0,2.0,-1.0,1.0,164.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
384,K20240226,384.0,6.0,2.0,0.0,1.0,152.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
385,K20240226,385.0,6.0,5.0,0.0,0.0,132.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
386,K20240226,386.0,6.0,1.0,0.0,1.0,187.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
