,fname,tnum,task_phase,trial_type,forced,picked_best,rt,ch_side,left_type,left_prob,right_type,right_prob,chosen_prob,chosen_type,best_type,best_prob,best_side
192,K20240223,192.0,2.0,2.0,0.0,1.0,152.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
193,K20240223,193.0,2.0,2.0,0.0,1.0,140.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
194,K20240223,194.0,2.0,2.0,0.0,1.0,167.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
195,K20240223,195.0,2.0,2.0,0.0,1.0,154.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
196,K20240223,196.0,2.0,2.0,0.0,1.0,153.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
197,K20240223,197.0,2.0,2.0,-1.0,1.0,172.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
198,K20240223,198.0,2.0,2.0,-1.0,1.0,155.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
199,K20240223,199.0,2.0,2.0,1.0,1.0,173.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
200,K20240223,200.0,2.0,2.0,0.0,1.0,157.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
201,K20240223,201.0,2.0,2.0,1.0,1.0,135.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
202,K20240223,202.0,2.0,2.0,1.0,1.0,191.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
203,K20240223,203.0,2.0,2.0,1.0,1.0,160.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
204,K20240223,204.0,2.0,2.0,-1.0,1.0,172.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
205,K20240223,205.0,2.0,2.0,1.0,1.0,104.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
206,K20240223,206.0,2.0,2.0,0.0,1.0,159.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
207,K20240223,207.0,2.0,2.0,0.0,1.0,153.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
208,K20240223,208.0,2.0,2.0,0.0,1.0,134.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
209,K20240223,209.0,2.0,2.0,-1.0,1.0,120.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
210,K20240223,210.0,2.0,2.0,0.0,1.0,143.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
211,K20240223,211.0,2.0,2.0,0.0,1.0,171.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
212,K20240223,212.0,2.0,2.0,0.0,1.0,154.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
213,K20240223,213.0,2.0,2.0,-1.0,1.0,141.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
214,K20240223,214.0,2.0,2.0,1.0,1.0,150.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
215,K20240223,215.0,2.0,2.0,-1.0,1.0,178.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
216,K20240223,216.0,2.0,2.0,0.0,1.0,152.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
217,K20240223,217.0,2.0,2.0,0.0,1.0,143.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
218,K20240223,218.0,2.0,2.0,1.0,1.0,155.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
219,K20240223,219.0,2.0,2.0,1.0,1.0,175.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
220,K20240223,220.0,2.0,2.0,0.0,1.0,170.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
221,K20240223,221.0,2.0,2.0,0.0,1.0,153.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
222,K20240223,222.0,2.0,2.0,0.0,1.0,144.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
223,K20240223,223.0,2.0,2.0,-1.0,1.0,173.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
224,K20240223,224.0,2.0,2.0,0.0,1.0,141.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
225,K20240223,225.0,2.0,2.0,-1.0,1.0,170.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
226,K20240223,226.0,2.0,2.0,-1.0,1.0,121.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
227,K20240223,227.0,2.0,2.0,1.0,1.0,146.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
228,K20240223,228.0,2.0,2.0,0.0,1.0,145.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
229,K20240223,229.0,2.0,2.0,0.0,1.0,156.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
230,K20240223,230.0,2.0,2.0,0.0,1.0,160.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
231,K20240223,231.0,2.0,2.0,0.0,1.0,153.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
232,K20240223,232.0,2.0,2.0,0.0,1.0,137.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
233,K20240223,233.0,2.0,2.0,0.0,1.0,161.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
234,K20240223,234.0,2.0,2.0,1.0,1.0,228.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
235,K20240223,235.0,2.0,2.0,-1.0,1.0,132.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
236,K20240223,236.0,2.0,2.0,-1.0,1.0,155.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
237,K20240223,237.0,2.0,2.0,1.0,1.0,112.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
238,K20240223,238.0,2.0,2.0,-1.0,1.0,170.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
239,K20240223,239.0,2.0,2.0,0.0,1.0,135.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
240,K20240223,240.0,2.0,2.0,0.0,1.0,171.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
241,K20240223,241.0,2.0,2.0,-1.0,1.0,239.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
242,K20240223,242.0,2.0,2.0,0.0,1.0,163.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
243,K20240223,243.0,2.0,2.0,1.0,1.0,129.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
244,K20240223,244.0,2.0,2.0,0.0,1.0,155.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
245,K20240223,245.0,2.0,2.0,-1.0,1.0,163.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
246,K20240223,246.0,2.0,2.0,0.0,1.0,151.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
247,K20240223,247.0,2.0,2.0,1.0,1.0,146.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
248,K20240223,248.0,2.0,2.0,0.0,1.0,147.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
249,K20240223,249.0,2.0,2.0,1.0,1.0,216.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
250,K20240223,250.0,3.0,1.0,0.0,0.0,530.0,-1.0,1.0,20.0,1.0,80.0,20.0,1.0,1.0,80.0,1.0
251,K20240223,251.0,3.0,1.0,-1.0,1.0,175.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
252,K20240223,252.0,3.0,5.0,0.0,0.0,380.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
253,K20240223,253.0,3.0,4.0,0.0,0.0,351.0,-1.0,1.0,20.0,2.0,80.0,20.0,1.0,2.0,80.0,1.0
254,K20240223,254.0,3.0,2.0,-1.0,1.0,187.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
255,K20240223,255.0,3.0,2.0,0.0,1.0,170.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
256,K20240223,256.0,3.0,3.0,0.0,1.0,158.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
257,K20240223,257.0,3.0,2.0,0.0,1.0,152.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
258,K20240223,258.0,3.0,2.0,1.0,1.0,122.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
259,K20240223,259.0,3.0,4.0,0.0,0.0,160.0,-1.0,1.0,50.0,2.0,80.0,50.0,1.0,2.0,80.0,1.0
260,K20240223,260.0,3.0,1.0,0.0,1.0,172.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
261,K20240223,261.0,3.0,2.0,1.0,1.0,154.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
262,K20240223,262.0,3.0,4.0,0.0,1.0,186.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
263,K20240223,263.0,3.0,1.0,-1.0,1.0,172.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
264,K20240223,264.0,3.0,3.0,0.0,1.0,142.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
265,K20240223,265.0,3.0,2.0,0.0,1.0,153.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
266,K20240223,266.0,3.0,3.0,0.0,1.0,158.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
267,K20240223,267.0,3.0,2.0,-1.0,1.0,141.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
268,K20240223,268.0,3.0,3.0,0.0,1.0,156.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
269,K20240223,269.0,3.0,1.0,0.0,1.0,424.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
270,K20240223,270.0,3.0,1.0,1.0,1.0,166.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
271,K20240223,271.0,3.0,2.0,0.0,1.0,196.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
272,K20240223,272.0,3.0,4.0,0.0,1.0,156.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
273,K20240223,273.0,3.0,5.0,0.0,0.0,189.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
274,K20240223,274.0,3.0,3.0,0.0,1.0,253.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
275,K20240223,275.0,3.0,2.0,0.0,1.0,160.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
276,K20240223,276.0,3.0,5.0,0.0,0.0,158.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
277,K20240223,277.0,3.0,5.0,0.0,0.0,181.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
278,K20240223,278.0,3.0,1.0,-1.0,1.0,186.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
279,K20240223,279.0,3.0,1.0,0.0,1.0,186.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
280,K20240223,280.0,3.0,1.0,1.0,1.0,165.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
281,K20240223,281.0,3.0,1.0,0.0,1.0,170.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
282,K20240223,282.0,3.0,5.0,0.0,0.0,185.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
283,K20240223,283.0,3.0,4.0,0.0,0.0,167.0,-1.0,1.0,20.0,2.0,50.0,20.0,1.0,2.0,50.0,1.0
284,K20240223,284.0,3.0,5.0,0.0,0.0,311.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
285,K20240223,285.0,3.0,4.0,0.0,0.0,275.0,1.0,2.0,80.0,1.0,50.0,50.0,1.0,2.0,80.0,-1.0
286,K20240223,286.0,3.0,5.0,0.0,0.0,239.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
287,K20240223,287.0,3.0,1.0,0.0,1.0,204.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
288,K20240223,288.0,3.0,1.0,0.0,0.0,181.0,-1.0,1.0,50.0,1.0,80.0,50.0,1.0,1.0,80.0,1.0
289,K20240223,289.0,3.0,5.0,0.0,0.0,179.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
290,K20240223,290.0,3.0,1.0,0.0,1.0,173.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
291,K20240223,291.0,3.0,2.0,-1.0,1.0,201.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
292,K20240223,292.0,3.0,4.0,0.0,1.0,172.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
293,K20240223,293.0,3.0,2.0,0.0,1.0,170.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
294,K20240223,294.0,3.0,4.0,0.0,1.0,344.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
295,K20240223,295.0,3.0,1.0,1.0,1.0,137.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
296,K20240223,296.0,3.0,4.0,0.0,1.0,138.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
297,K20240223,297.0,3.0,5.0,0.0,0.0,155.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
298,K20240223,298.0,3.0,5.0,0.0,0.0,171.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
299,K20240223,299.0,3.0,5.0,0.0,0.0,172.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
300,K20240223,300.0,3.0,4.0,0.0,0.0,602.0,-1.0,1.0,20.0,2.0,50.0,20.0,1.0,2.0,50.0,1.0
301,K20240223,301.0,3.0,5.0,0.0,0.0,497.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
302,K20240223,302.0,3.0,5.0,0.0,0.0,379.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
303,K20240223,303.0,3.0,5.0,0.0,0.0,213.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
304,K20240223,304.0,3.0,4.0,0.0,1.0,359.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
305,K20240223,305.0,3.0,5.0,0.0,0.0,376.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
306,K20240223,306.0,3.0,5.0,0.0,0.0,169.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
307,K20240223,307.0,3.0,5.0,0.0,0.0,188.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
308,K20240223,308.0,3.0,5.0,0.0,0.0,388.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
309,K20240223,309.0,3.0,5.0,0.0,0.0,156.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
310,K20240223,310.0,3.0,5.0,0.0,0.0,171.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
311,K20240223,311.0,3.0,2.0,1.0,1.0,122.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
312,K20240223,312.0,3.0,5.0,0.0,0.0,173.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
313,K20240223,313.0,3.0,5.0,0.0,0.0,141.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
314,K20240223,314.0,3.0,3.0,0.0,1.0,141.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
315,K20240223,315.0,3.0,5.0,0.0,0.0,190.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
316,K20240223,316.0,3.0,5.0,0.0,0.0,160.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
317,K20240223,317.0,3.0,5.0,0.0,0.0,165.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
318,K20240223,318.0,3.0,5.0,0.0,0.0,156.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
319,K20240223,319.0,3.0,5.0,0.0,0.0,175.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
320,K20240223,320.0,3.0,5.0,0.0,0.0,157.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
321,K20240223,321.0,3.0,5.0,0.0,0.0,204.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
322,K20240223,322.0,3.0,5.0,0.0,0.0,187.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
323,K20240223,323.0,3.0,5.0,0.0,0.0,155.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
324,K20240223,324.0,3.0,5.0,0.0,0.0,375.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
325,K20240223,325.0,3.0,5.0,0.0,0.0,154.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
326,K20240223,326.0,3.0,5.0,0.0,0.0,329.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
327,K20240223,327.0,3.0,5.0,0.0,0.0,477.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
328,K20240223,328.0,3.0,5.0,0.0,0.0,178.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
329,K20240223,329.0,3.0,5.0,0.0,0.0,185.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
330,K20240223,330.0,3.0,5.0,0.0,0.0,562.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
331,K20240223,331.0,3.0,5.0,0.0,0.0,195.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
332,K20240223,332.0,3.0,5.0,0.0,0.0,176.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
333,K20240223,333.0,3.0,5.0,0.0,0.0,584.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
334,K20240223,334.0,3.0,5.0,0.0,0.0,160.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
335,K20240223,335.0,3.0,5.0,0.0,0.0,303.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
336,K20240223,336.0,3.0,5.0,0.0,0.0,186.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
337,K20240223,337.0,3.0,5.0,0.0,0.0,157.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
338,K20240223,338.0,3.0,5.0,0.0,0.0,167.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
339,K20240223,339.0,3.0,5.0,0.0,0.0,139.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
340,K20240223,340.0,3.0,5.0,0.0,0.0,255.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
341,K20240223,341.0,3.0,5.0,0.0,0.0,187.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
342,K20240223,342.0,3.0,5.0,0.0,0.0,186.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
343,K20240223,343.0,3.0,5.0,0.0,0.0,170.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
344,K20240223,344.0,3.0,5.0,0.0,0.0,182.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
345,K20240223,345.0,3.0,5.0,0.0,0.0,295.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
346,K20240223,346.0,3.0,5.0,0.0,0.0,161.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
347,K20240223,347.0,3.0,5.0,0.0,0.0,306.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
348,K20240223,348.0,3.0,5.0,0.0,0.0,190.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
349,K20240223,349.0,3.0,5.0,0.0,0.0,473.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
350,K20240223,350.0,3.0,5.0,0.0,0.0,186.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
351,K20240223,351.0,3.0,5.0,0.0,0.0,268.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
352,K20240223,352.0,3.0,5.0,0.0,0.0,175.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
353,K20240223,353.0,3.0,5.0,0.0,0.0,485.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
354,K20240223,354.0,3.0,5.0,0.0,0.0,252.0,-1.0,1.0,80.0,2.0,80.0,80.0,1.0,,80.0,1.0
355,K20240223,355.0,3.0,5.0,0.0,0.0,179.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
356,K20240223,356.0,3.0,5.0,0.0,0.0,164.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
357,K20240223,357.0,3.0,5.0,0.0,0.0,180.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
358,K20240223,358.0,3.0,5.0,0.0,0.0,171.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
359,K20240223,359.0,3.0,5.0,0.0,0.0,169.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
360,K20240223,360.0,3.0,5.0,0.0,0.0,167.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
361,K20240223,361.0,3.0,5.0,0.0,0.0,323.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
362,K20240223,362.0,3.0,5.0,0.0,0.0,303.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
363,K20240223,363.0,3.0,5.0,0.0,0.0,605.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
364,K20240223,364.0,3.0,5.0,0.0,0.0,160.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
365,K20240223,365.0,3.0,5.0,0.0,0.0,572.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
366,K20240223,366.0,3.0,5.0,0.0,0.0,177.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
367,K20240223,367.0,3.0,5.0,0.0,0.0,329.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
368,K20240223,368.0,3.0,5.0,0.0,0.0,306.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
369,K20240223,369.0,3.0,5.0,0.0,0.0,268.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
370,K20240223,370.0,3.0,5.0,0.0,0.0,169.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
371,K20240223,371.0,3.0,5.0,0.0,0.0,186.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
372,K20240223,372.0,3.0,5.0,0.0,0.0,155.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
373,K20240223,373.0,3.0,5.0,0.0,0.0,157.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
374,K20240223,374.0,3.0,5.0,0.0,0.0,291.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
375,K20240223,375.0,3.0,5.0,0.0,0.0,623.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
376,K20240223,376.0,3.0,5.0,0.0,0.0,159.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
377,K20240223,377.0,3.0,5.0,0.0,0.0,174.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
378,K20240223,378.0,3.0,5.0,0.0,0.0,560.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
379,K20240223,379.0,3.0,5.0,0.0,0.0,174.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
380,K20240223,380.0,3.0,5.0,0.0,0.0,556.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
381,K20240223,381.0,3.0,5.0,0.0,0.0,172.0,-1.0,2.0,50.0,1.0,50.0,50.0,2.0,,50.0,1.0
382,K20240223,382.0,3.0,5.0,0.0,0.0,189.0,-1.0,2.0,80.0,1.0,80.0,80.0,2.0,,80.0,1.0
383,K20240223,383.0,3.0,5.0,0.0,0.0,193.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
384,K20240223,384.0,3.0,5.0,0.0,0.0,535.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
385,K20240223,385.0,3.0,5.0,0.0,0.0,172.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
386,K20240223,386.0,3.0,5.0,0.0,0.0,170.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
387,K20240223,387.0,3.0,5.0,0.0,0.0,171.0,-1.0,1.0,50.0,2.0,50.0,50.0,1.0,,50.0,1.0
388,K20240223,388.0,3.0,5.0,0.0,0.0,154.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
