,fname,tnum,task_phase,trial_type,forced,picked_best,rt,ch_side,left_type,left_prob,right_type,right_prob,chosen_prob,chosen_type,best_type,best_prob,best_side
388,K20240224,388.0,3.0,2.0,0.0,0.0,757.0,1.0,2.0,50.0,2.0,20.0,20.0,2.0,2.0,50.0,-1.0
389,K20240224,389.0,3.0,5.0,0.0,0.0,838.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
390,K20240224,390.0,3.0,3.0,0.0,0.0,2262.0,1.0,1.0,50.0,2.0,20.0,20.0,2.0,1.0,50.0,-1.0
391,K20240224,391.0,3.0,1.0,0.0,1.0,192.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
392,K20240224,392.0,3.0,3.0,0.0,1.0,160.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
393,K20240224,393.0,3.0,2.0,0.0,1.0,156.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
394,K20240224,394.0,3.0,1.0,0.0,0.0,1376.0,1.0,1.0,80.0,1.0,20.0,20.0,1.0,1.0,80.0,-1.0
395,K20240224,395.0,3.0,2.0,1.0,1.0,140.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
396,K20240224,396.0,3.0,1.0,0.0,1.0,168.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
397,K20240224,397.0,3.0,4.0,0.0,1.0,161.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
398,K20240224,398.0,3.0,2.0,0.0,1.0,155.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
399,K20240224,399.0,3.0,5.0,0.0,0.0,174.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
400,K20240224,400.0,3.0,1.0,1.0,1.0,154.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
401,K20240224,401.0,3.0,4.0,0.0,1.0,142.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
402,K20240224,402.0,3.0,4.0,0.0,1.0,170.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
403,K20240224,403.0,3.0,1.0,1.0,1.0,167.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
404,K20240224,404.0,3.0,2.0,0.0,1.0,170.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
405,K20240224,405.0,3.0,1.0,0.0,0.0,1026.0,1.0,1.0,50.0,1.0,20.0,20.0,1.0,1.0,50.0,-1.0
406,K20240224,406.0,3.0,4.0,0.0,0.0,704.0,1.0,2.0,50.0,1.0,20.0,20.0,1.0,2.0,50.0,-1.0
407,K20240224,407.0,3.0,3.0,0.0,0.0,313.0,1.0,1.0,80.0,2.0,50.0,50.0,2.0,1.0,80.0,-1.0
408,K20240224,408.0,3.0,1.0,0.0,0.0,454.0,1.0,1.0,80.0,1.0,50.0,50.0,1.0,1.0,80.0,-1.0
409,K20240224,409.0,3.0,2.0,1.0,1.0,182.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
410,K20240224,410.0,3.0,2.0,-1.0,1.0,178.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
411,K20240224,411.0,3.0,5.0,0.0,0.0,189.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
412,K20240224,412.0,3.0,2.0,1.0,1.0,161.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
413,K20240224,413.0,3.0,3.0,0.0,0.0,838.0,1.0,1.0,80.0,2.0,20.0,20.0,2.0,1.0,80.0,-1.0
414,K20240224,414.0,3.0,3.0,0.0,1.0,172.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
415,K20240224,415.0,3.0,1.0,0.0,1.0,176.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
416,K20240224,416.0,3.0,5.0,0.0,0.0,460.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
417,K20240224,417.0,3.0,4.0,0.0,0.0,1520.0,1.0,2.0,80.0,1.0,20.0,20.0,1.0,2.0,80.0,-1.0
418,K20240224,418.0,3.0,5.0,0.0,0.0,154.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
419,K20240224,419.0,3.0,4.0,0.0,0.0,868.0,1.0,2.0,80.0,1.0,50.0,50.0,1.0,2.0,80.0,-1.0
420,K20240224,420.0,3.0,1.0,1.0,1.0,187.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
421,K20240224,421.0,3.0,5.0,0.0,0.0,402.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
422,K20240224,422.0,3.0,3.0,0.0,1.0,152.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
423,K20240224,423.0,3.0,2.0,0.0,0.0,1589.0,1.0,2.0,80.0,2.0,50.0,50.0,2.0,2.0,80.0,-1.0
424,K20240224,424.0,3.0,1.0,-1.0,1.0,2468.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
425,K20240224,425.0,3.0,1.0,0.0,0.0,951.0,1.0,1.0,80.0,1.0,20.0,20.0,1.0,1.0,80.0,-1.0
426,K20240224,426.0,3.0,1.0,1.0,1.0,175.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
427,K20240224,427.0,3.0,1.0,0.0,1.0,150.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
428,K20240224,428.0,3.0,4.0,0.0,1.0,155.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
429,K20240224,429.0,3.0,5.0,0.0,0.0,148.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
430,K20240224,430.0,3.0,5.0,0.0,0.0,929.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
431,K20240224,431.0,3.0,1.0,0.0,1.0,177.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
432,K20240224,432.0,3.0,1.0,-1.0,1.0,180.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
433,K20240224,433.0,3.0,3.0,0.0,1.0,188.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
434,K20240224,434.0,3.0,2.0,-1.0,1.0,175.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
435,K20240224,435.0,3.0,4.0,0.0,1.0,160.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
436,K20240224,436.0,3.0,4.0,0.0,1.0,139.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
437,K20240224,437.0,3.0,2.0,0.0,1.0,163.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
438,K20240224,438.0,3.0,2.0,0.0,1.0,209.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
439,K20240224,439.0,3.0,2.0,1.0,1.0,155.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
440,K20240224,440.0,3.0,1.0,1.0,1.0,174.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
441,K20240224,441.0,3.0,5.0,0.0,0.0,203.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
442,K20240224,442.0,3.0,2.0,0.0,1.0,154.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
443,K20240224,443.0,3.0,1.0,1.0,1.0,189.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
444,K20240224,444.0,3.0,5.0,0.0,0.0,570.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
445,K20240224,445.0,3.0,2.0,0.0,1.0,160.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
446,K20240224,446.0,3.0,2.0,0.0,1.0,205.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
447,K20240224,447.0,3.0,5.0,0.0,0.0,154.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
448,K20240224,448.0,3.0,3.0,0.0,1.0,159.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
449,K20240224,449.0,3.0,2.0,1.0,1.0,181.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
450,K20240224,450.0,3.0,2.0,1.0,1.0,241.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
451,K20240224,451.0,3.0,3.0,0.0,1.0,161.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
452,K20240224,452.0,3.0,3.0,0.0,0.0,354.0,1.0,1.0,50.0,2.0,20.0,20.0,2.0,1.0,50.0,-1.0
453,K20240224,453.0,3.0,4.0,0.0,1.0,186.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
454,K20240224,454.0,3.0,1.0,0.0,0.0,286.0,1.0,1.0,80.0,1.0,50.0,50.0,1.0,1.0,80.0,-1.0
455,K20240224,455.0,3.0,5.0,0.0,0.0,156.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
456,K20240224,456.0,3.0,4.0,0.0,1.0,155.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
457,K20240224,457.0,3.0,4.0,0.0,1.0,326.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
458,K20240224,458.0,3.0,1.0,0.0,1.0,206.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
459,K20240224,459.0,3.0,1.0,0.0,1.0,189.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
460,K20240224,460.0,3.0,1.0,-1.0,1.0,190.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
461,K20240224,461.0,3.0,3.0,0.0,1.0,192.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
462,K20240224,462.0,3.0,3.0,0.0,1.0,187.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
463,K20240224,463.0,3.0,2.0,0.0,1.0,163.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
464,K20240224,464.0,3.0,2.0,-1.0,1.0,159.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
465,K20240224,465.0,3.0,2.0,1.0,1.0,170.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
466,K20240224,466.0,3.0,4.0,0.0,1.0,170.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
467,K20240224,467.0,3.0,4.0,0.0,1.0,188.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
468,K20240224,468.0,3.0,4.0,0.0,1.0,212.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
469,K20240224,469.0,3.0,1.0,-1.0,1.0,192.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
470,K20240224,470.0,3.0,2.0,-1.0,1.0,194.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
471,K20240224,471.0,3.0,2.0,1.0,1.0,258.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
472,K20240224,472.0,3.0,2.0,0.0,1.0,160.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
473,K20240224,473.0,3.0,1.0,0.0,1.0,169.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
474,K20240224,474.0,3.0,3.0,0.0,1.0,173.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
475,K20240224,475.0,3.0,1.0,1.0,1.0,162.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
476,K20240224,476.0,3.0,1.0,0.0,1.0,169.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
477,K20240224,477.0,3.0,1.0,0.0,1.0,163.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
478,K20240224,478.0,3.0,3.0,0.0,1.0,200.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
479,K20240224,479.0,3.0,3.0,0.0,1.0,156.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
480,K20240224,480.0,3.0,3.0,0.0,1.0,188.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
481,K20240224,481.0,3.0,5.0,0.0,0.0,179.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
482,K20240224,482.0,3.0,1.0,-1.0,1.0,207.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
483,K20240224,483.0,3.0,3.0,0.0,1.0,160.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
484,K20240224,484.0,3.0,4.0,0.0,1.0,172.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
485,K20240224,485.0,3.0,2.0,0.0,1.0,195.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
486,K20240224,486.0,3.0,5.0,0.0,0.0,255.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
487,K20240224,487.0,3.0,2.0,0.0,1.0,162.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
488,K20240224,488.0,3.0,3.0,0.0,1.0,192.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
489,K20240224,489.0,3.0,1.0,0.0,0.0,167.0,1.0,1.0,80.0,1.0,50.0,50.0,1.0,1.0,80.0,-1.0
490,K20240224,490.0,3.0,1.0,1.0,1.0,174.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
491,K20240224,491.0,3.0,5.0,0.0,0.0,295.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
492,K20240224,492.0,3.0,5.0,0.0,0.0,348.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
493,K20240224,493.0,3.0,1.0,0.0,1.0,183.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
494,K20240224,494.0,3.0,4.0,0.0,1.0,176.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
495,K20240224,495.0,3.0,2.0,0.0,1.0,167.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
496,K20240224,496.0,3.0,1.0,0.0,1.0,722.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
497,K20240224,497.0,3.0,2.0,1.0,1.0,141.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
498,K20240224,498.0,3.0,2.0,-1.0,1.0,355.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
499,K20240224,499.0,3.0,5.0,0.0,0.0,146.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
500,K20240224,500.0,3.0,2.0,0.0,1.0,159.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
501,K20240224,501.0,3.0,2.0,0.0,1.0,156.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
502,K20240224,502.0,3.0,5.0,0.0,0.0,173.0,1.0,2.0,20.0,1.0,20.0,20.0,1.0,,20.0,1.0
503,K20240224,503.0,3.0,1.0,-1.0,1.0,176.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
504,K20240224,504.0,3.0,1.0,1.0,1.0,208.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
505,K20240224,505.0,3.0,4.0,0.0,1.0,162.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
506,K20240224,506.0,3.0,2.0,-1.0,1.0,141.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
507,K20240224,507.0,3.0,4.0,0.0,1.0,195.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
508,K20240224,508.0,3.0,2.0,0.0,1.0,156.0,-1.0,2.0,80.0,2.0,20.0,80.0,2.0,2.0,80.0,-1.0
509,K20240224,509.0,3.0,2.0,1.0,1.0,161.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
510,K20240224,510.0,3.0,3.0,0.0,1.0,182.0,-1.0,1.0,50.0,2.0,20.0,50.0,1.0,1.0,50.0,-1.0
511,K20240224,511.0,3.0,4.0,0.0,1.0,156.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
512,K20240224,512.0,3.0,2.0,1.0,1.0,200.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
513,K20240224,513.0,3.0,1.0,-1.0,1.0,186.0,-1.0,1.0,20.0,1.0,0.0,20.0,1.0,1.0,20.0,-1.0
514,K20240224,514.0,3.0,1.0,0.0,1.0,181.0,-1.0,1.0,80.0,1.0,20.0,80.0,1.0,1.0,80.0,-1.0
515,K20240224,515.0,3.0,3.0,0.0,1.0,154.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
516,K20240224,516.0,3.0,2.0,0.0,1.0,189.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
517,K20240224,517.0,3.0,1.0,0.0,1.0,170.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
518,K20240224,518.0,3.0,4.0,0.0,1.0,189.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
519,K20240224,519.0,3.0,3.0,0.0,1.0,186.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
520,K20240224,520.0,3.0,3.0,0.0,1.0,187.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
521,K20240224,521.0,3.0,2.0,0.0,1.0,138.0,1.0,2.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
522,K20240224,522.0,3.0,1.0,0.0,1.0,191.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
523,K20240224,523.0,3.0,4.0,0.0,1.0,189.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
524,K20240224,524.0,3.0,1.0,0.0,1.0,179.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
525,K20240224,525.0,3.0,1.0,1.0,1.0,187.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
526,K20240224,526.0,3.0,1.0,0.0,1.0,174.0,1.0,1.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
527,K20240224,527.0,3.0,2.0,-1.0,1.0,177.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
528,K20240224,528.0,3.0,5.0,0.0,0.0,184.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
529,K20240224,529.0,3.0,1.0,1.0,1.0,149.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
530,K20240224,530.0,3.0,4.0,0.0,1.0,186.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
531,K20240224,531.0,3.0,2.0,0.0,1.0,171.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
532,K20240224,532.0,3.0,5.0,0.0,0.0,342.0,1.0,1.0,20.0,2.0,20.0,20.0,2.0,,20.0,1.0
533,K20240224,533.0,3.0,1.0,1.0,1.0,169.0,1.0,1.0,0.0,1.0,20.0,20.0,1.0,1.0,20.0,1.0
534,K20240224,534.0,3.0,1.0,-1.0,1.0,144.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
535,K20240224,535.0,3.0,2.0,0.0,1.0,164.0,-1.0,2.0,50.0,2.0,20.0,50.0,2.0,2.0,50.0,-1.0
536,K20240224,536.0,3.0,3.0,0.0,1.0,140.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
537,K20240224,537.0,3.0,3.0,0.0,1.0,189.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
538,K20240224,538.0,3.0,1.0,-1.0,1.0,203.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
539,K20240224,539.0,3.0,5.0,0.0,0.0,203.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
540,K20240224,540.0,3.0,5.0,0.0,0.0,166.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
541,K20240224,541.0,3.0,5.0,0.0,0.0,190.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
542,K20240224,542.0,3.0,4.0,0.0,1.0,183.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
543,K20240224,543.0,3.0,1.0,0.0,1.0,178.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
544,K20240224,544.0,3.0,2.0,-1.0,1.0,168.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
545,K20240224,545.0,3.0,2.0,-1.0,1.0,180.0,-1.0,2.0,20.0,2.0,0.0,20.0,2.0,2.0,20.0,-1.0
546,K20240224,546.0,3.0,2.0,0.0,1.0,162.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
547,K20240224,547.0,3.0,2.0,1.0,1.0,160.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
548,K20240224,548.0,3.0,5.0,0.0,0.0,198.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
549,K20240224,549.0,3.0,1.0,1.0,1.0,171.0,1.0,1.0,0.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
550,K20240224,550.0,3.0,1.0,-1.0,1.0,183.0,-1.0,1.0,80.0,1.0,0.0,80.0,1.0,1.0,80.0,-1.0
551,K20240224,551.0,3.0,1.0,0.0,1.0,204.0,1.0,1.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
552,K20240224,552.0,3.0,5.0,0.0,0.0,308.0,1.0,2.0,80.0,1.0,80.0,80.0,1.0,,80.0,1.0
553,K20240224,553.0,3.0,1.0,1.0,1.0,175.0,1.0,1.0,0.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
554,K20240224,554.0,3.0,2.0,0.0,1.0,169.0,-1.0,2.0,80.0,2.0,50.0,80.0,2.0,2.0,80.0,-1.0
555,K20240224,555.0,3.0,3.0,0.0,1.0,183.0,1.0,2.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
556,K20240224,556.0,3.0,4.0,0.0,1.0,167.0,1.0,1.0,20.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
557,K20240224,557.0,3.0,4.0,0.0,1.0,337.0,-1.0,2.0,50.0,1.0,20.0,50.0,2.0,2.0,50.0,-1.0
558,K20240224,558.0,3.0,1.0,0.0,1.0,173.0,-1.0,1.0,50.0,1.0,20.0,50.0,1.0,1.0,50.0,-1.0
559,K20240224,559.0,3.0,5.0,0.0,0.0,186.0,1.0,1.0,80.0,2.0,80.0,80.0,2.0,,80.0,1.0
560,K20240224,560.0,3.0,4.0,0.0,1.0,180.0,-1.0,2.0,80.0,1.0,20.0,80.0,2.0,2.0,80.0,-1.0
561,K20240224,561.0,3.0,5.0,0.0,0.0,187.0,-1.0,1.0,20.0,2.0,20.0,20.0,1.0,,20.0,1.0
562,K20240224,562.0,3.0,4.0,0.0,1.0,203.0,-1.0,2.0,80.0,1.0,50.0,80.0,2.0,2.0,80.0,-1.0
563,K20240224,563.0,3.0,4.0,0.0,1.0,159.0,1.0,1.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
564,K20240224,564.0,3.0,2.0,0.0,1.0,141.0,1.0,2.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
565,K20240224,565.0,3.0,2.0,1.0,1.0,140.0,1.0,2.0,0.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
566,K20240224,566.0,3.0,2.0,1.0,1.0,161.0,1.0,2.0,0.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
567,K20240224,567.0,3.0,1.0,0.0,1.0,240.0,-1.0,1.0,80.0,1.0,50.0,80.0,1.0,1.0,80.0,-1.0
568,K20240224,568.0,3.0,4.0,0.0,1.0,173.0,1.0,1.0,20.0,2.0,50.0,50.0,2.0,2.0,50.0,1.0
569,K20240224,569.0,3.0,3.0,0.0,1.0,152.0,1.0,2.0,20.0,1.0,50.0,50.0,1.0,1.0,50.0,1.0
570,K20240224,570.0,3.0,2.0,0.0,1.0,174.0,1.0,2.0,50.0,2.0,80.0,80.0,2.0,2.0,80.0,1.0
571,K20240224,571.0,3.0,5.0,0.0,0.0,176.0,1.0,2.0,50.0,1.0,50.0,50.0,1.0,,50.0,1.0
572,K20240224,572.0,3.0,1.0,0.0,1.0,158.0,1.0,1.0,20.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
573,K20240224,573.0,3.0,2.0,-1.0,1.0,174.0,-1.0,2.0,80.0,2.0,0.0,80.0,2.0,2.0,80.0,-1.0
574,K20240224,574.0,3.0,2.0,-1.0,1.0,200.0,-1.0,2.0,50.0,2.0,0.0,50.0,2.0,2.0,50.0,-1.0
575,K20240224,575.0,3.0,3.0,0.0,1.0,201.0,-1.0,1.0,80.0,2.0,50.0,80.0,1.0,1.0,80.0,-1.0
576,K20240224,576.0,3.0,3.0,0.0,1.0,187.0,1.0,2.0,50.0,1.0,80.0,80.0,1.0,1.0,80.0,1.0
577,K20240224,577.0,3.0,5.0,0.0,0.0,211.0,1.0,1.0,50.0,2.0,50.0,50.0,2.0,,50.0,1.0
578,K20240224,578.0,3.0,2.0,1.0,1.0,165.0,1.0,2.0,0.0,2.0,20.0,20.0,2.0,2.0,20.0,1.0
579,K20240224,579.0,3.0,1.0,-1.0,1.0,165.0,-1.0,1.0,50.0,1.0,0.0,50.0,1.0,1.0,50.0,-1.0
580,K20240224,580.0,3.0,5.0,0.0,0.0,450.0,-1.0,2.0,20.0,1.0,20.0,20.0,2.0,,20.0,1.0
581,K20240224,581.0,3.0,3.0,0.0,1.0,163.0,-1.0,1.0,80.0,2.0,20.0,80.0,1.0,1.0,80.0,-1.0
